14-08-2013,2921
13-08-2013,2887
12-08-2013,2886
11-08-2013,2790
10-08-2013,2790
09-08-2013,2791
08-08-2013,2792
07-08-2013,2766
06-08-2013,2761
05-08-2013,2784
04-08-2013,2845
03-08-2013,2845
02-08-2013,2854
01-08-2013,2818
30-09-2013,3042
29-09-2013,3074
28-09-2013,3074
27-09-2013,3076
26-09-2013,2984
25-09-2013,3022
24-09-2013,2975
23-09-2013,2981
22-09-2013,2991
21-09-2013,2991
20-09-2013,2989
19-09-2013,3056
18-09-2013,2994
17-09-2013,2968
16-09-2013,2968
15-09-2013,3014
14-09-2013,3014
13-09-2013,2954
12-09-2013,3000
11-09-2013,3067
10-09-2013,3074
09-09-2013,3155
08-09-2013,3186
07-09-2013,3186
06-09-2013,3187
05-09-2013,3225
04-09-2013,3260
03-09-2013,3439
02-09-2013,3305
01-09-2013,3298
31-10-2013,2975
30-10-2013,3025
29-10-2013,3015
28-10-2013,3105
27-10-2013,3071
26-10-2013,3071
25-10-2013,3076
24-10-2013,3059
23-10-2013,3021
22-10-2013,3014
21-10-2013,2974
20-10-2013,2949
19-10-2013,2949
18-10-2013,2949
17-10-2013,2956
16-10-2013,2894
15-10-2013,2888
14-10-2013,2878
13-10-2013,2835
12-10-2013,2835
11-10-2013,2838
10-10-2013,2886
09-10-2013,2923
08-10-2013,2961
07-10-2013,2949
06-10-2013,2908
05-10-2013,2908
04-10-2013,2943
03-10-2013,3009
02-10-2013,2965
01-10-2013,2951
30-11-2013,3022
29-11-2013,3023
28-11-2013,3017
27-11-2013,2997
26-11-2013,3010
25-11-2013,3007
24-11-2013,2983
23-11-2013,2983
22-11-2013,2987
21-11-2013,3023
20-11-2013,3016
19-11-2013,3024
18-11-2013,3008
17-11-2013,3033
16-11-2013,3033
15-11-2013,3035
14-11-2013,3034
13-11-2013,3000
12-11-2013,3040
11-11-2013,3016
10-11-2013,2976
09-11-2013,2976
08-11-2013,2976
07-11-2013,2993
06-11-2013,3001
05-11-2013,2969
04-11-2013,2988
03-11-2013,2986
02-11-2013,2983
01-11-2013,2985
31-12-2013,2846
30-12-2013,2840
29-12-2013,2855
28-12-2013,2855
27-12-2013,2855
26-12-2013,2858
25-12-2013,2843
24-12-2013,2845
23-12-2013,2837
22-12-2013,2855
21-12-2013,2855
20-12-2013,2861
19-12-2013,2837
18-12-2013,2877
17-12-2013,2876
16-12-2013,2890
15-12-2013,2944
14-12-2013,2944
13-12-2013,2941
12-12-2013,2920
11-12-2013,2946
10-12-2013,2949
